"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-12-01","0.00","0.0","0.0","45","62","31"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-12-02","0.00","0.0","0.0","44","66","30"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-12-03","0.00","0.0","0.0","48","67","35"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-12-04","0.00","0.0","0.0","42","51","14"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-12-05","0.00","0.0","0.0","28","51","15"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-12-06","0.00","0.0","0.0","28","38","15"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-12-07","0.00","0.0","0.0","23","36","11"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-12-08","0.00","0.0","0.0","42","57","35"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-12-09","0.00","0.0","0.0","44","61","31"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-12-10","0.00","0.0","0.0","43","62","34"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-12-11","0.00","0.0","0.0","45","57","25"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-12-12","0.00","0.0","0.0","44","69","29"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-12-13","0.00","0.0","0.0","44","51","28"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-12-14","0.03","0.4","0.0","34","38","20"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-12-15","0.00","0.0","0.0","36","63","22"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-12-16","0.00","0.0","0.0","44","51","28"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-12-17","0.00","0.0","0.0","31","41","22"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-12-18","0.00","0.0","0.0","34","56","18"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-12-19","0.00","0.0","0.0","40","55","21"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-12-20","0.00","0.0","0.0","47","66","29"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-12-21","0.07","0.7","0.0","28","37","4"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-12-22","0.00","0.0","1.2","21","45","6"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-12-23","0.10","2.3","0.0","23","41","7"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-12-24","0.00","0.0","2.0","11","24","-4"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-12-25","0.00","0.0","1.2","15","19","2"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-12-26","0.01","0.6","1.2","7","10","4"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-12-27","0.00","0.0","2.0","19","49","1"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-12-28","0.00","0.0","0.0","38","46","25"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-12-29","0.00","0.0","0.0","44","64","9"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-12-30","0.00","0.0","0.0","16","39","8"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-12-31","0.00","0.0","0.0","18","25","4"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-01-01","0.00","0.0","0.0","12","28","3"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-01-02","0.00","0.0","0.0","21","43","11"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-01-03","0.00","0.0","0.0","32","53","17"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-01-04","0.00","0.0","0.0","35","50","23"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-01-05","0.00","0.0","0.0","36","56","25"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-01-06","0.00","0.0","0.0","40","62","26"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-01-07","0.01","0.0","0.0","40","48","26"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-01-08","0.00","0.0","0.0","33","49","24"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-01-09","0.00","0.0","0.0","48","68","34"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-01-10","0.17","0.0","0.0","49","57","24"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-01-11","0.00","0.0","0.0","31","43","21"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-01-12","0.03","0.0","0.0","35","46","24"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-01-13","0.00","0.0","0.0","31","48","19"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-01-14","0.00","0.0","0.0","36","56","21"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-01-15","0.03","0.7","0.0","25","30","-3"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-01-16","0.00","0.0","0.0","10","34","-4"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-01-17","0.00","0.0","0.0","27","51","15"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-01-18","0.00","0.0","0.0","41","65","28"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-01-19","0.00","0.0","0.0","50","67","35"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-01-20","0.00","0.0","0.0","44","48","27"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-01-21","0.30","5.7","1.2","27","28","23"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-01-22","0.00","0.0","3.9","26","44","9"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-01-23","0.00","0.0","3.1","29","37","14"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-01-24","0.00","0.0","3.1","29","47","18"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-01-25","0.00","0.0","2.0","42","54","28"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-01-26","0.00","0.0","0.0","36","40","17"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-01-27","0.00","0.0","0.0","30","45","16"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-01-28","0.00","0.0","0.0","35","52","19"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-01-29","0.00","0.0","0.0","35","58","22"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-01-30","0.00","0.0","0.0","47","63","38"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-01-31","0.00","0.0","0.0","43","54","24"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-02-01","0.02","0.0","0.0","27","34","18"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-02-02","0.00","0.0","0.0","31","60","22"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-02-03","0.00","0.0","0.0","43","58","31"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-02-04","0.00","0.0","0.0","29","47","10"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-02-05","0.00","0.0","0.0","37","56","21"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-02-06","0.00","0.0","0.0","27","47","21"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-02-07","0.00","0.0","0.0","33","53","16"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-02-08","0.00","0.0","0.0","47","61","35"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-02-09","0.00","0.0","0.0","36","48","16"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-02-10","0.14","2.2","0.0","15","17","9"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-02-11","0.00","0.0","2.0","18","43","0"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-02-12","0.00","0.0","0.0","21","25","14"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-02-13","0.00","0.0","0.0","31","58","17"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-02-14","0.00","0.0","0.0","46","66","34"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-02-15","0.02","0.2","0.0","43","48","16"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-02-16","0.00","0.0","0.0","25","42","7"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-02-17","0.00","0.0","0.0","38","56","24"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-02-18","0.00","0.0","0.0","49","69","20"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-02-19","0.11","2.9","0.0","21","20","3"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-02-20","0.00","0.0","2.0","5","13","-3"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-02-21","0.00","0.0","1.2","9","22","-7"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-02-22","0.02","0.9","1.2","16","26","8"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-02-23","0.00","0.0","1.2","21","35","8"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-02-24","0.00","0.0","0.0","27","36","15"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-02-25","0.00","0.0","0.0","27","41","15"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-02-26","0.00","0.0","0.0","35","57","18"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-02-27","0.00","0.0","0.0","38","56","21"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-02-28","0.00","0.0","0.0","37","50","21"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-03-01","0.00","0.0","0.0","34","59","18"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-03-02","0.00","0.0","0.0","46","70","26"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-03-03","0.00","0.0","0.0","55","71","42"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-03-04","0.00","0.0","0.0","55","68","30"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-03-05","0.00","0.0","0.0","35","42","25"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-03-06","0.00","0.0","0.0","32","46","15"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-03-07","0.00","0.0","0.0","30","51","13"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-03-08","0.00","0.0","0.0","40","64","24"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-03-09","0.00","0.0","0.0","52","65","31"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-03-10","0.00","0.0","0.0","47","52","24"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-03-11","0.00","0.0","0.0","33","49","16"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-03-12","0.00","0.0","0.0","36","57","23"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-03-13","0.00","0.0","0.0","40","58","26"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-03-14","0.00","0.0","0.0","47","67","30"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-03-15","0.04","0.0","0.0","51","67","34"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-03-16","0.00","0.0","0.0","42","56","28"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-03-17","0.00","0.0","0.0","42","64","25"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-03-18","0.33","0.7","0.0","44","52","31"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-03-19","0.00","0.0","1.2","35","46","27"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-03-20","0.00","0.0","0.0","36","52","25"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-03-21","0.00","0.0","0.0","43","62","26"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-03-22","0.00","0.0","0.0","54","73","36"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-03-23","0.00","0.0","0.0","60","72","38"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-03-24","0.00","0.0","0.0","50","68","30"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-03-25","0.00","0.0","0.0","51","66","31"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-03-26","0.27","1.5","0.0","43","55","32"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-03-27","0.05","0.6","1.2","35","47","24"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-03-28","0.31","2.0","0.0","38","46","30"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-03-29","0.02","0.0","1.2","34","47","24"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-03-30","0.00","0.0","0.0","39","63","25"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-03-31","0.00","0.0","0.0","46","59","23"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-04-01","0.00","0.0","0.0","33","54","23"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-04-02","0.00","0.0","0.0","50","74","29"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-04-03","0.00","0.0","0.0","44","48","27"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-04-04","0.00","0.0","0.0","40","62","24"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-04-05","0.00","0.0","0.0","52","65","33"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-04-06","0.05","0.0","0.0","38","43","21"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-04-07","0.00","0.0","0.0","31","58","22"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-04-08","0.03","0.0","0.0","53","64","40"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-04-09","0.11","0.0","0.0","45","55","33"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-04-10","0.00","0.0","0.0","50","71","32"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-04-11","0.00","0.0","0.0","63","79","46"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-04-12","0.05","0.0","0.0","58","79","37"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-04-13","0.05","0.0","0.0","44","44","30"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-04-14","0.00","0.0","0.0","38","56","27"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-04-15","0.00","0.0","0.0","43","61","26"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-04-16","0.00","0.0","0.0","50","73","34"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-04-17","0.00","0.0","0.0","62","73","34"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-04-18","0.00","0.0","0.0","42","56","25"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-04-19","0.00","0.0","0.0","45","69","27"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-04-20","0.13","0.0","0.0","51","60","33"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-04-21","0.34","1.3","1.2","35","39","31"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-04-22","0.00","0.0","0.0","43","65","31"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-04-23","0.00","0.0","0.0","52","73","38"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-04-24","0.10","0.2","0.0","41","40","32"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-04-25","0.00","0.0","0.0","43","66","31"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-04-26","0.00","0.0","0.0","52","59","36"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-04-27","0.00","0.0","0.0","52","73","34"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-04-28","0.00","0.0","0.0","58","80","42"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-04-29","0.00","0.0","0.0","67","83","50"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-04-30","0.00","0.0","0.0","62","73","46"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-05-01","0.00","0.0","0.0","55","69","41"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-05-02","0.45","0.0","0.0","47","52","40"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-05-03","0.49","0.0","0.0","44","52","40"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-05-04","0.00","0.0","0.0","51","69","41"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-05-05","0.00","0.0","0.0","60","75","48"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-05-06","0.00","0.0","0.0","63","80","47"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-05-07","0.00","0.0","0.0","65","80","49"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-05-08","0.00","0.0","0.0","66","77","48"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-05-09","0.00","0.0","0.0","63","80","46"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-05-10","0.00","0.0","0.0","67","90","50"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-05-11","0.01","0.0","0.0","62","80","44"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-05-12","0.00","0.0","0.0","55","66","50"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-05-13","0.35","0.0","0.0","53","61","49"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-05-14","0.34","0.0","0.0","55","65","49"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-05-15","0.00","0.0","0.0","59","77","45"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-05-16","0.00","0.0","0.0","64","81","51"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-05-17","0.00","0.0","0.0","67","86","51"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-05-18","0.03","0.0","0.0","62","65","50"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-05-19","0.10","0.0","0.0","49","51","41"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-05-20","0.00","0.0","0.0","46","58","40"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-05-21","0.00","0.0","0.0","57","79","42"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-05-22","0.00","0.0","0.0","64","81","48"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-05-23","0.00","0.0","0.0","65","82","47"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-05-24","0.00","0.0","0.0","68","86","52"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-05-25","0.00","0.0","0.0","71","91","54"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-05-26","0.00","0.0","0.0","74","94","55"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-05-27","0.00","0.0","0.0","74","87","57"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-05-28","0.09","0.0","0.0","62","70","51"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-05-29","0.00","0.0","0.0","61","78","46"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-05-30","0.00","0.0","0.0","65","84","48"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-05-31","0.00","0.0","0.0","69","92","50"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-06-01","0.00","0.0","0.0","76","92","54"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-06-02","0.00","0.0","0.0","65","79","44"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-06-03","0.00","0.0","0.0","64","79","48"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-06-04","0.00","0.0","0.0","72","93","57"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-06-05","0.00","0.0","0.0","79","95","60"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-06-06","0.00","0.0","0.0","78","95","61"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-06-07","0.00","0.0","0.0","76","92","58"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-06-08","0.00","0.0","0.0","78","96","57"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-06-09","0.00","0.0","0.0","75","95","61"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-06-10","0.00","0.0","0.0","79","97","61"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-06-11","0.00","0.0","0.0","72","82","51"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-06-12","0.00","0.0","0.0","69","87","56"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-06-13","0.00","0.0","0.0","76","94","57"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-06-14","0.00","0.0","0.0","82","97","66"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-06-15","0.01","0.0","0.0","78","95","61"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-06-16","0.02","0.0","0.0","74","87","58"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-06-17","0.25","0.0","0.0","67","77","56"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-06-18","0.02","0.0","0.0","62","82","54"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-06-19","0.00","0.0","0.0","67","79","55"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-06-20","0.00","0.0","0.0","63","78","51"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-06-21","0.00","0.0","0.0","67","86","50"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-06-22","0.00","0.0","0.0","72","90","55"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-06-23","0.00","0.0","0.0","71","89","51"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-06-24","0.13","0.0","0.0","63","70","51"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-06-25","0.00","0.0","0.0","63","83","48"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-06-26","0.00","0.0","0.0","75","97","56"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-06-27","0.00","0.0","0.0","83","101","64"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-06-28","0.00","0.0","0.0","85","105","63"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-06-29","0.00","0.0","0.0","85","97","66"
